AssmtCode,WaterTemp (C),Conductivity (uS/cm),TDS (g/l),Salinity,DO_Pct,DO (mg/l),pH,WaterColor,Turbidity,SecchiDepth (cm),NutrientSamples,TotalN (uMOLES/L),TotalP (uMOLES/L),WaterNotes,MeasDepth (m),DOC mg C/L,NH4+ (uEQ/L),DON (uM/L),PO4 3- (uEQ/L),IP (uM/L),DOP (uM/L),NO3-(uEQ/L),IN (uM/L)
PRPND012_20110720,20.17000008,377,0.270000011,0.200000003,60.79999924,5.550000191,10.86999989,Green,8.329999924,30,1,64.47580719,0.816021621,,,11.41287994,1.927649021,,,,,,
PRPND012_20120521,22.89999962,296,0.202000007,0.150000006,239.5,20.45000076,9.25,Clear,6.449999809,95,1,36.22269821,1.128641009,,,9.979599953,0.5,,,,,,
PRPND012_20120720,21.70000076,315,0.215000004,0.159999996,43.40000153,3.869999886,10.77999973,,,6.400000095,1,,,turbidity n/a,,,,,,,,,
PRPND012_20130605,20.37000084,293,0.210999995,0.150000006,66.09999847,5.880000114,10.07999992,Clear,21.70000076,92,1,58.38395309,3.164899349,,,14.21837616,1.828143835,,,,,,
PRPND012_20130813,21.75,434,0.300999999,0.219999999,71.30000305,6.269999981,,Clear,9.699999809,30,1,,,PH NOT TAKEN BECAUSE OF BROKEN METER,,,,,,,,,
PRPND012_20140519,18.29999924,559.5,0.391499996,266,,,10.10999966,Clear,5.460000038,120,,100.9221954,3.181736231,,,18.89412689,3.463490248,,,,,,
PRPND012_20140624,26.20000076,600.5,0.426999986,293.5,,,10.23999977,Clear,3.980000019,35,,,,,,,,,,,,,
PRPND012_20150707,23,650,453,30.89999962,,,7.800000191,Clear,4.159999847,60,,75.64742279,2.211282015,,,18.40259933,1.557057023,,,,,,
PRPND012_20160622,20.39999962,387,274,185,,,9.220000267,"Green, Light",27.60000038,24,,52.38116837,0.938690543,,,12.83782101,,,,,,,
PRPND012_20160726,21.60000038,391,278,188,,,10.19999981,"Brown, Light",5.690000057,31,,,,,,,,,,,,,
PRPND012_20170615,21.20000076,435,310,209,,,8.75,Clear,3.299999952,60,,,,,2,,,,,,,,
PRPND012_20170802,21.20000076,582,413,281,,,8.649999619,Clear,5.909999847,60,,,,,2,,,,,,,,
PRPND012_20180613,20.20000076,422,300,204,,,9.100000381,Clear,4.820000172,48,,,,,,,,,,,,,
PRPND012_20180629,19.39999962,460,316,212,,,8.75,"Yellow, Light",12.19999981,51,,,,,,,,,,,,,
PRPND012_20190611,22.5,417,297,201,,,9.399999619,Clear,0.850000024,60,,,,,,,,,,,,,
PRPND012_20190629,19.60000038,388,276,186,,,8.890000343,Clear,5.039999962,60,,,,,,,,,,,,,
PRPND014_20090515,17.76000023,160,0.120999999,0.090000004,133.1999969,12.47999954,8.460000038,Clear,2.00999999,120,1,70.50639343,1.598114014,,,15.8798399,1.11490202,69.19999695,1.830000043,0.610000014,0.99000001,0.200000003,1.309999943
PRPND014_20090714,19.30999947,244,0.178000003,0.129999995,57.5,5.369999886,8.199999809,,3.24000001,120,1,127.0557022,1.724027991,water level has dropped,,24.12657928,4.95566988,121.9100037,2.059999943,0.689999998,1.039999962,0.189999998,5.150000095
PRPND014_20100609,18.85000038,160,0.118000001,0.090000004,46.20000076,4,,Humic,4.360000134,87.81999969,1,82.62999725,2.589999914,,,16.10000038,4.71999979,,,,,,
PRPND014_20100728,18.04000092,195,0.145999998,0.109999999,44,4.099999905,7.570000172,Humic,1.799999952,83.40000153,1,105.2399979,1.889999986,,,20.94000053,5.090000153,,,,,,
PRPND014_20110518,12.09000015,168,0.144999996,0.109999999,64.40000153,6.940000057,8.409999847,Clear,1.139999986,88.90000153,1,76.23782349,0.773040175,,,11.7364397,4.189354897,,,,,,
PRPND014_20110712,18.59000015,249,0.179000005,0.129999995,47.29999924,4.440000057,8.170000076,"humic, clear",5.460000038,106,1,87.91752625,2.658883095,,,16.43000031,0.469999999,,,,,,
PRPND014_20120521,18.03000069,276,0.207000002,0.150000006,108.3000031,10.30000019,7.539999962,,1.769999981,94.09999847,1,61.2159996,0.852854073,,,14.07699966,0.5,,,,,,
PRPND014_20120717,16.10000038,278,0.216999993,0.159999996,84.5,8.289999962,8.840000153,,2.700000048,82.19999695,1,,,,,,,,,,,,
PRPND014_20130520,16.32999992,230,0.181999996,0.129999995,104.3000031,10.01000023,8.699999809,Clear,5.420000076,120,1,82.49474335,1.616944432,,,16.89843941,1.923952699,,,,,,
PRPND014_20130729,14.55000019,375,0.30399999,0.230000004,77.19999695,7.590000153,8.06000042,,15.89999962,22.5,1,,,,,,,,,,,,
PRPND014_20140519,,,,,,,,,,,,,,,,,,,,,,,
PRPND014_20150418,,,,,,,,,,,,,,,,,,,,,,,
PRPND014_20150419,,,,,,,,,,,,,,,,,,,,,,,
PRPND014_20150502,,,,,,,,,,,,,,,,,,,,,,,
PRPND014_20150513,13.39999962,269,190,125,,,7.519999981,"Yellow, Light",13.19999981,,,119.2719116,6.257740498,,,23.22016144,4.413154602,,,,,,
PRPND014_20150707,18.89999962,3.170000076,223,14.89999962,,,7.110000134,"Brown, Light",6.510000229,44,,,,,,,,,,,,,
PRPND014_20160528,19,212,150,10.10000038,,,7.550000191,"Yellow, Light",5.980000019,26.60000038,,77.39350128,5.867788315,,,16.69287109,,,,,,,
PRPND014_20160722,27.79999924,262,184,125,,,7.510000229,"Brown, Light",1.779999971,25,,,,,,,,,,,,,
PRPND014_20170327,18.79999924,116.6999969,57.90000153,83.30000305,,,8.149999619,Clear,,60,,,,,2,,,,,,,,
PRPND014_20170514,16.39999962,151,107,72,,,7.300000191,Clear,,60,,,,tub not taken,2,,,,,,,,
PRPND014_20170606,,167,116,72.69999695,,,7.829999924,Clear,0.389999986,60,,,,,2,,,,,,,,
PRPND014_20170607,19.60000038,261,186,125,,,7.909999847,"Brown, Light",0.389999986,22,,,,,2,,,,,,,,
PRPND014_20170628,24.39999962,176.1999969,123,86.30000305,,,7.059999943,Clear,5.360000134,60,,,,,2,,,,,,,,
PRPND014_20170718,22,24,160,104,,,7.159999847,Clear,3.569999933,60,,,,,2,,,,,,,,
PRPND014_20170812,25,247,175,119,,,7.650000095,Clear,4.090000153,53,,,,,2,,,,,,,,
PRPND014_20180605,17.29999924,272,184,129,,,6.900000095,Clear,2.039999962,90,,,,,,,,,,,,,
PRPND014_20180627,22.60000038,298,209,141,,,7.860000134,"Brown, Light",5.300000191,18,,,,,,,,,,,,,
PRPND014_20190523,16.79999924,180.8999939,130,86.59999847,,,7.900000095,Clear,2.970000029,60,,,,,,,,,,,,,
PRPND014_20190709,20.20000076,187,134,91,,,7.300000191,Yellow,3.700000048,55,,,,,,,,,,,,,
PRPND015_20090515,23.70000076,606,0.405000001,0.300000012,152.3000031,13.90999985,7.860000134,"brown, turbid",10.5,30.79999924,1,82.13347626,2.62649703,,,10.52299976,23.5375309,58.22000122,3.549999952,1.179999948,1.450000048,0.379999995,23.90999985
PRPND015_20090626,31,866,0.504999995,0.370000005,183.5,15.89999962,8.470000267,,23.20000076,25,1,86.6892395,4.368179798,"water has dropped dramatically since last visit, to shallow to seine or sweep",,16.64699936,9.724431038,76.70999908,7.130000114,2.380000114,1.99000001,0.25999999,9.979999542
PRPND015_20100609,20.60000038,294,0.209000006,0.150000006,179.8000031,16.09000015,,Clear,1.269999981,120,1,42.13999939,0.620000005,,,7.179999828,9.069999695,,,,,,
PRPND015_20100727,26.13999939,564,0.365999997,0.270000011,319.7999878,25.25,8.5,Brown,33.20000076,,1,293.730011,16.34000015,too shallow for secchi depth (maybe 4 inches),,25.29000092,80.77999878,,,,,,
PRPND015_20110518,12.89999962,369,0.312000006,0.230000004,68.30000305,8.715000153,8.039999962,Clear,0.460000008,105.1999969,1,34.3429184,0.502649903,,,5.012153149,2.17462492,,,,,,
PRPND015_20110712,16.60000038,592,0.458999991,0.349999994,8.399999619,0.819999993,7.96999979,Humic,5.5,78,1,66.9875412,1.795678973,,,8.944010735,4.640635967,,,,,,
PRPND015_20120521,20.89999962,489,0.342999995,0.25999999,127,11.23999977,7.5,Brown,8.989999771,49.29999924,1,32.48659897,1.420855999,,,7.814199924,0.291696906,,,,,,
PRPND015_20120717,27.79999924,1.062999964,0.723999977,0.550000012,311.2900085,26.70000076,7.929999828,Brown,77.40000153,42,1,,,,,,,,,,,,
PRPND015_20130520,18.48999977,604,0.446999997,0.340000004,59,5.369999886,7.570000172,Brown,12.69999981,42.5,1,34.20235062,3.394370317,,,6.386467457,5.35349226,,,,,,
PRPND015_20130625,17.12000084,995,0.762000024,0.589999974,36.70000076,3.559999943,6.840000153,Brown,344,13.25,,,,"ALMOST DRY, LESS THAN 2 INCH OF WATER, NO SEINES",,,,,,,,,
PRPND015_20140513,16.60000038,618,0.435000002,295,,,7.650000095,Clear,4.389999866,62,,,,,,,,,,,,,
PRPND015_20140610,,,,,,,,,,,,,,,,,,,,,,,
PRPND015_20150418,,,,,,,,,,,,,,,,,,,,,,,
PRPND015_20150419,,,,,,,,,,,,,,,,,,,,,,,
PRPND015_20150513,15.10000038,614,435,29.29999924,,,7.670000076,"Brown, Light",35.90000153,9,,46.19827652,2.135018587,,,9.488002777,0.769567609,,,,,,
PRPND015_20150707,,,,,,,,,,,,,,,,,,,,,,,
PRPND015_20160601,28.10000038,600,43,288,,,8.109999657,"Brown, Light",,44,,,,,,,,,,,,,
PRPND015_20170328,18.60000038,358,254,169,,,7.929999828,Clear,,60,,,,,2,,,,,,,,
PRPND015_20170514,20.60000038,485,343,232,,,7.630000114,Clear,,60,,,,,2,,,,,,,,
PRPND015_20170606,,595,427,272,,,7.570000172,Clear,8.409999847,60,,,,,2,,,,,,,,
PRPND015_20170628,22,81.19999695,58.09999847,43.29999924,,,7.199999809,Brown,7.659999847,38,,,,,,,,,,,,,
PRPND015_20180605,18.10000038,682,484,329,,,7.099999905,"Yellow, Light",8.109999657,55,,,,,,,,,,,,,
PRPND015_20180625,29.5,970,690,480,,,7.539999962,"Green, Light",27.20000076,24,,,,,,,,,,,,,
PRPND015_20190523,19,480,350,238,,,8.199999809,Clear,238,60,,,,,,,,,,,,,
PRPND015_20190709,,,,,,,,,,,,,,,,,,,,,,,
PRTY01_20100528,14.11999989,189,0.155000001,0.109999999,83.40000153,8.569999695,,Turbid,35.5,18,1,,,,,,,,,,,,
PRTY01_20100730,19,588,0.432999998,0.330000013,100.0999985,9.829999924,9.420000076,Turbid,213,3.799999952,1,734.6500244,63.72999954,,,101.7300034,62.22000122,,,,,,
PRTY01_20110601,13.23999977,304,0.254999995,0.189999998,41.79999924,4.320000172,8.300000191,Turbid,62.90000153,7.75,1,245.1952972,1.739261031,,,18.1843605,4.858374119,,,,,,
PRTY01_20110721,18.54999924,617,0.456999987,0.340000004,39.79999924,3.650000095,9.149999619,Brown,113,5,1,,,,,,,,,,,,
PRTY01_20120525,15.14999962,291,0.232999995,0.170000002,72,7.269999981,7.409999847,,95.90000153,6,1,108.232399,8.599431038,,,18.59280014,9.373047829,,,,,,
PRTY01_20120722,21.04999924,722,0.308999985,0.300000012,46.5,4.289999962,9.090000153,Brown,368,6.599999905,1,,,,,,,,,,,,
PRTY01_20130617,13.82999992,968,0.796999991,0.620000005,24,2.390000105,7.980000019,Brown,188,7,1,973.2960815,47.97057724,,,144.2208252,88.82913208,,,,,,
PRTY01_20130805,,,,,,,,,,,,,,pond dry,,,,,,,,,
PRTY01_20140616,,,,,,,,,,,,,,,,,,,,,,,
PRTY01_20170529,16.70000076,386,274,183,,,9.020000458,Brown,83,9,,,,,2,,,,,,,,
PRTY01_20170808,17.70000076,903,641,440,,,9.140000343,Brown,164,7,,,,,2,,,,,,,,
PRTY02_20100528,14.47999954,168,0.136999995,0.100000001,66,6.710000038,,Turbid,24.5,12,1,70.91999817,1.450000048,,,10.14000034,14.18999958,,,,,,
PRTY02_20100730,21.28000069,231,0.162,0.119999997,135.1000061,11.97000027,9.5,Turbid,52.40000153,9,1,183.1399994,1.730000019,,,18.29000092,37.09000015,,,,,,
PRTY02_20110601,13.65999985,251,0.208000004,0.150000006,59,6.119999886,8.659999847,,22.5,35,1,52.86489868,0.76754421,,,6.579333782,4.524078846,,,,,,
PRTY02_20110721,21.04000092,322,0.225999996,0.170000002,76.59999847,6.78000021,9.520000458,Brown,24.29999924,25,1,62.42620087,1.66298902,,,9.292456627,2.485693932,,,,,,
PRTY02_20120525,16.14999962,248,0.194000006,0.140000001,103.6999969,10.14999962,7.510000229,Brown,73.69999695,9.75,1,95.75650024,2.074784994,,,11.55360031,27.8002491,,,,,,
PRTY02_20120722,24.57999992,303,0.197999999,0.140000001,178.3000031,14.30000019,10.68000031,,60.5,12.80000019,1,,,,,,,,,,,,
PRTY02_20130617,17.45999908,272,0.207000002,0.150000006,87.80000305,8.399999619,9.300000191,Brown,49,11.39999962,1,59.50793076,1.026816607,,,10.47270584,2.074668646,,,,,,
PRTY02_20130805,21.60000038,300,0.209000006,0.150000006,172.1999969,15.23999977,9.149999619,,26.5,44,1,,,,,,,,,,,,
PRTY02_20140616,15.44999981,492.5,0.347499996,232.5,,,9.180000305,"Green, Light",68.19999695,18,,118.6065826,2.133894682,,,19.09028244,14.24371433,,,,,,
PRTY02_20140729,20.54999924,536,0.378500015,256.5,,,9.039999962,Green,162,9,,,,,,,,,,,,,
PRTY02_20170529,16.89999962,282,272,182,,,8.890000343,Brown,22.5,41,,,,,2,,,,,,,,
PRTY02_20170808,20.10000038,474,337,228,,,8.880000114,"Brown, Light",10.97999954,33,,,,,2,,,,,,,,
PRTY03_20100528,16.67000008,261,0.202000007,0.150000006,136.5,13.31000042,,Clear,2.559999943,120,1,84.15000153,1.120000005,,,12.22999954,15.44999981,,,,,,
PRTY03_20100730,17.57999992,364,0.275000006,0.200000003,49.09999847,4.5,10.68999958,Humic,39.29999924,30.39999962,1,388.5100098,15.43000031,,,40.43000031,18.03000069,,,,,,
PRTY03_20110601,14.81999969,307,0.247999996,0.180000007,92.19999695,9.460000038,10.5,Clear,4.449999809,120,1,46.66651917,0.948027074,,,7.436995029,0.469999999,,,,,,
PRTY03_20110721,18.57999992,422,0.312999994,0.230000004,76.59999847,7.119999886,10.31000042,Clear,25,82,1,,,,,,,,,,,,
PRTY03_20120525,14.44999981,388,0.031500001,0.239999995,41.20000076,4.190000057,9.739999771,Clear,13,120,1,177.4351044,8.368014336,,,38.06809998,5.670835018,,,,,,
PRTY03_20120722,26.35000038,1460,0.913999975,0.699999988,53.79999924,4.199999809,8.149999619,,2588,8.600000381,1,,,,,,,,,,,,
PRTY03_20140616,,,,,,,,,,,,,,,,,,,,,,,
PRTY03_20170529,20.20000076,396,281,189,,,10.47999954,Clear,5.369999886,60,,,,,2,,,,,,,,
PRTY03_20170808,20.39999962,728,514,351,,,9.800000191,Brown,23,15,,,,,2,,,,,,,,
PSMUD_20090622,23.14999962,923,0.625999987,0.469999999,116.6999969,10.05000019,8.68999958,,20.10000038,22,1,54.33518982,19.23225975,,,9.687000275,3.593395948,50.65000153,56.13999939,18.70999908,0.519999981,0.090000004,3.690000057
PUMPPD_20150219,,,,,,,,,,,,,,,,,,,,,,,
PUMPPD_20150224,,,,,,,,,,,,,,,,,,,,,,,
RBALP_20090605,22,1062,0.731999993,0.560000002,253.5,22.07999992,9.149999619,Green,17.79999924,36.20000076,1,102.6503983,0.306708813,,,5.565999985,1.283828974,19.45999908,0.699999988,0.230000004,0.07,81.91000366,83.19000244
ReefPR_20090617,20.21999931,130,0.093000002,0.07,106.5999985,9.630000114,10.06999969,,4.349999905,74.19999695,1,87.4360733,1.87508297,,,13.20499992,8.784767151,72.56999969,1.710000038,0.569999993,1.299999952,6.079999924,14.86999989
ReefPR_20090727,22.92000008,183,0.123999998,0.090000004,89.19999695,7.46999979,9.590000153,,38.70000076,15.39999962,1,123.2120972,3.222057104,level has droped ~2ft,,19.93499947,9.366328239,113.5500031,6.699999809,2.230000019,0.99000001,0.289999992,9.659999847
RFGTCRN_20100525,13.55000019,100,0.082999997,0.059999999,51.90000153,5.53000021,,Turbid/Green,6.440000057,68.30000305,1,93.48999786,3.549999952,pH probe not working,,16.62999916,3.589999914,,,,,,
RioSWA1_20100812,21.01000023,144,0.101000004,0.07,89.90000153,7.980000019,7.789999962,Clear,,76.5,0,,,,,,,,,,,,
RioSWA2_20100812,22.70000076,131,0.092,0.07,110,9.470000267,8.159999847,Clear,,80,0,,,,,,,,,,,,
RIRE_20080626,26.80999947,1062,0.666999996,0.5,189.6000061,15.11999989,8.18999958,,2,,1,32.70999908,0.270000011,,,,,,,,,,
RLSNKGCP_20090519,23.44000053,223,0.150000006,0.109999999,29.29999924,4.980000019,7.320000172,,38.59999847,23,1,87.4360733,1.87508297,,,13.20499992,8.784767151,72.56999969,1.710000038,0.569999993,1.299999952,6.079999924,14.86999989
RLSNKGCP_20090708,20.79999924,292,0.024,0.150000006,66.80000305,5.940000057,8.010000229,"brown, turbid",23.79999924,32.20000076,1,101.0282974,2.195389986,,,18.80999947,2.631675005,97.56999969,0.49000001,0.159999996,2.029999971,0.819999993,3.460000038
RLSNKGCP_20110608,19.42000008,193,0.140000001,0.100000001,110.1999969,10.35000038,8.789999962,Clear,8.699999809,120,1,53.27542877,1.208174944,,,9.373167038,1.157201052,,,,,,
RLSNKGCP_20110802,18.20999908,219,0.164000005,0.119999997,19.5,1.840000033,8.640000343,Clear,4.039999962,80,1,,,,,,,,,,,,
RLSNKGCP_20120517,17.36000061,253,0.192000002,0.140000001,59,5.650000095,9.329999924,Brown,56.09999847,26.79999924,1,127.822998,5.825300217,"water color is brown/greem, turbid",,25.55139923,3.574240923,,,,,,
RLSNKGCP_20120724,15.03999996,511,0.409999996,0.310000002,24,2.319999933,7.130000114,,3,10.42000008,1,,,,,,,,,,,,
RLSNKGCP_20130511,16.95999908,458,0.351999998,0.25999999,66.30000305,6.369999886,6.739999771,Brown,42.40000153,17.93000031,,240.3673248,2.549259663,held YSI sideways,,42.59173584,3.161901236,,,,,,
RLSNKGCP_20130619,,,,,,,,,,,,,,pond dry,,,,,,,,,
RLSNKGCP_20140520,,,,,,,,Brown,,,,,,,,,,,,,,,
RLSNKGCP_20150604,16.70000076,347,239,15.80000019,,,9.199999809,Brown,80.5,9.199999809,,191.5944061,6.926550865,,,36.78496933,5.873161793,,,,,,
RLSNKGCP_20150709,32.90000153,580,410,27.89999962,,,9.25,"Brown, Dark",212,14,,,,,,,,,,,,,
RLSNKGCP_20160616,18.5,280,199,133,,,7.619999886,"Green, Light",9.100000381,38,,108.8933792,2.407900333,,,23.04852295,,,,,,,
RLSNKGCP_20160720,27.10000038,279,196,136,,,9.06000042,"Brown, Light",5.860000134,29,,,,,,,,,,,,,
RLSNKGCP_20170622,30,146.1000061,104,73.5,,,8.350000381,Clear,2.609999895,60,,,,,2,,,,,,,,
RLSNKGCP_20170720,30.29999924,317,225,144,,,8.430000305,"Brown, Light",18.10000038,39,,,,,2,,,,,,,,
RLSNKGCP_20180523,24.5,472,333,226,,,8.600000381,Brown,136,6,,,,,,,,,,,,,
RLSNKGCP_20180630,25.39999962,625,428,298,,,9.199999809,Brown,19.60000038,2,,,,,,,,,,,,,
RLSNKGCP_20190618,16,270,191,131,,,8.06000042,Clear,2.960000038,32,,,,,,,,,,,,,
RLSNKGCP_20190708,23.5,189.3999939,134,92,,,8.329999924,"Yellow, light",2.900000095,60,,,,,,,,,,,,,
RonJrGCP_20090522,27.32999992,302,0.188999996,0.140000001,199.8000031,15.42000008,9.979999542,,10.06999969,94.59999847,1,70.78816223,1.047407985,,,13.11299992,2.820079088,67.69999695,0.699999988,0.230000004,0.819999993,0.270000011,3.089999914
RonJrGCP_20130509,17.12999916,356,0.272000015,0.200000003,80.80000305,7.78000021,9.229999542,Clear,11.30000019,96,1,118.1438675,7.317605019,NATURAL.,,22.82965088,2.851423979,,,,,,
RonJrGCP_20130619,14.68000031,442,0.35800001,0.270000011,66.90000153,6.760000229,9.260000229,,15.69999981,44.40000153,1,,,probe held sideways,,,,,,,,,
RonJrGCP_20150511,16.20000076,601,427,28,,,8.960000038,"Brown, Light",41.29999924,15,,188.0576935,22.263834,,,30.9545002,9.855176926,,,,,,
RonJrGCP_20150709,,,,,,,,Clear,,,,,,,,,,,,,,,
RonJrGCP_20160606,,,,,,,,,,,,45.27006531,18.6017971,,,7.884734631,,,,,,,
RonJrGCP_20170525,20.70000076,341,241,163,,,6.150000095,Clear,1.00999999,60,,,,,2,,,,,,,,
RonJrGCP_20170712,23.79999924,592,420,278,,,7.210000038,Clear,4.059999943,60,,,,,2,,,,,,,,
RonJrGCP_20180515,,402,285,183,,,9.979999542,Clear,8.880000114,120,,,,,,,,,,,,,
RonJrGCP_20180620,19.39999962,522,372,252,,,9.600000381,"Yellow, Light",15,25,,,,,,,,,,,,,
RONJRGCP_20190515,,803,56.90000153,497,,,8.899999619,Clear,9.510000229,60,,,,,,,,,,,,,
RONJRGCP_20190718,19.5,344,244,160,,,9.399999619,"Yellow, light",6.559999943,42,,,,,,,,,,,,,
RoopCL_20090603,24.94000053,331,0.232999995,0.170000002,40.90000153,3.630000114,7.949999809,clear / braun,61.29999924,16,1,109.7917023,2.721637011,covered in duckweed,,23.6079998,4.45581007,104.9899979,2.109999895,0.699999988,2.019999981,0.349999994,4.800000191
RoopCL_20090715,21.69000053,401,0.779999971,0.209999993,45.79999924,3.950000048,8.329999924,,42.40000153,37,1,124.3960037,1.246683002,,,36.54660034,4.05974102,120.2200012,0.629999995,0.209999993,1.039999962,0.119999997,4.179999828
RSBOR_20100610,20.97999954,59,0.041999999,0.029999999,104,9.270000458,,Clear,3.079999924,90.19999695,1,39.58000183,0.600000024,,,8.260000229,2.650000095,,,,,,
RSBOR_20100712,22.53000069,64,0.043000001,0.029999999,84.40000153,6.78000021,8.420000076,,0.730000019,120,1,35.04999924,0.469999999,,,7.039999962,2.480000019,,,,,,
RSBOR_20110621,21.67000008,70,0.048,0.029999999,112.0999985,9.869999886,10.17000008,Brown,27.39999962,34.25,1,69.37168884,0.407390207,,,8.268120766,10.60167027,,,,,,
RSBOR_20110814,21.31999969,66,0.046,0.029999999,87.40000153,7.739999771,9.090000153,Clear,2.880000114,87,1,,,,,,,,,,,,
RSBOR_20150608,26.29999924,100,70.40000153,5.159999847,,,8.720000267,"Green, Light",4.050000191,60,,,1.153493524,,,,2.939157724,,,,,,
RSBOR_20150814,21,113.3000031,80.19999695,5.670000076,,,9.100000381,Clear,2.549999952,60,,51.40222168,0.266178846,,,10.87669563,1.431456566,,,,,,
RSBOR_20160526,25.70000076,62.20000076,44.5,3.450000048,,,8.630000114,"Brown, Light",8.199999809,45,,36.28747559,0.784534633,,,8.044380188,,,,,,,
RSBOR_20170601,20.60000038,71.69999695,51,38,,,6.25,Clear,1.710000038,60,,,,,2,,,,,,,,
RSBOR_20170626,25.70000076,70.59999847,50.09999847,39,,,8.010000229,Clear,1.74000001,60,,,,,2,,,,,,,,
Russell1_20100809,18.76000023,118,0.086999997,0.059999999,100.3000031,9.340000153,9.270000458,Clear,,120,,,,Secchi depth greater than 120 cm,,,,,,,,,
Russell2_20100809,21.54000092,129,0.090000004,0.059999999,156.1999969,13.69999981,9.039999962,Clear,,120,0,,,Secchi depth greater than 120 cm.,,,,,,,,,
Russell3_20100809,23.14999962,164,0.111000001,0.079999998,-0.400000006,-0.039999999,9.800000191,Brown,,12,0,,,,,,,,,,,,
Russell4_20100809,24.04000092,12801,8.479999542,7.5,118,9.529999733,8.979999542,Brown,,6.5,0,,,,,,,,,,,,
RVCRLCRN_20100525,13.51000023,1015,0.837000012,0.649999976,50.09999847,5.360000134,,Humic,5.730000019,90.30000305,1,112.9000015,4.289999962,pH probe not working,,24.02000046,1.809999943,,,,,,
SAANKLE_20150714,23.70000076,528,375,25.5,,,9.720000267,"Brown, Light",,,,175.9396973,2.655539989,,,28.89662933,11.84943008,,,,,,
SABLUE_20150714,26.5,1342,950,6.670000076,,,9.18999958,Clear,,,,97.99112701,1.182682037,,,19.89747047,5.326897144,,,,,,
SACHUB_20150714,30.60000038,587,417,28.5,,,8.149999619,"Brown, Light",,,,212.2541962,9.497872353,,,42.25455856,4.713088036,,,,,,
SANICK_20150714,27.10000038,345,241,16.5,,,9.399999619,"Brown, Light",,,,111.5779037,2.061451912,,,23.8107605,6.048986912,,,,,,
SAPOX_20150714,20.89999962,231,160,10.89999962,,,8.630000114,Yelllow,,,,,,,,,,,,,,,
SATREE_20150714,26.20000076,594,410,28.70000076,,,9.010000229,"Brown, Light",,,,185.1728058,3.153302908,,,31.78050995,12.9176302,,,,,,
SBOR_20100610,24.04999924,91,0.059999999,0.039999999,92.5,7.829999924,,Humic,6,22.20000076,1,66.30999756,1.549999952,pH meter not working,,13.18999958,2.269999981,,,,,,
