AssmtCode,PondArea (m),Perimeter (m),MaxDepth (m),TrophicState,ShoreVeg_Pct,Juncus_Pct,Typha_Pct,Bullrush_Pct,Other_Pct,LandUsage,OpenWater_Pct,CanopyCov_Pct,Tree Measure,Length,Width,WetlandNotes,Tree Method,M or F,Dry
SLA08_20160817,,,1,Mesotrophic,50,0,50,,50,Grazing;Refuge;,100,0,,,,,,,N
SLA09_20160817,4837.200195,312,0.5,Mesotrophic,100,100,0,,0,Refuge;Recreati,5,0,,,,,,,N
SLA09_20170610,,,,Mesotrophic,,,,,,,95,5,50,,,,,,N
SLA09_20170703,,,1.25,Mesotrophic,75,50,0,,50,,95,0,100,,,,,,N
SLA09_20170722,7204.080078,408,1,Mesotrophic,100,100,0,,0,,75,0,100,,,,,,N
SLA09_20170816,5850.100098,381,0.75999999,Mesotrophic,100,100,0,,0,,80,0,15,,,,,,N
SLA09_20170921,,,,Mesotrophic,,,,,,,,,0,,,,,,N
SLA09_20190720,,,,Mesotrophic,50,100,0,,0,,80,0,150,,,,,,FALS
SLA23_20160817,,,1,Mesotrophic,0,,,,,Refuge;Recreati,100,0,,,,,,,N
SLCPO02_20150615,251.8999939,251.8999939,2,Mesotrophic,60,25,0,,75,Suburban;Refuge,75,0,5,,,,,,N
SLCPO02_20150715,251.8999939,101,2,Mesotrophic,50,0,50,,50,Grazing;Refuge,40,0,0,,,,,,N
SLCPO03_20150715,688.9000244,101,,Mesotrophic,50,0,100,,0,Grazing;Refuge,100,0,0,,,,,,N
SLCRO010_20150716,,,,Eutrophic,100,0,100,,0,Refuge,100,10,60,,,,,,N
SLCRO13_20150715,35.40000153,23,0.5,Mesotrophic,20,100,0,,0,Suburban;Refuge,100,20,25,,,,,,N
SLCSC27_20150716,132.8999939,49,1,Eutrophic,20,0,100,,0,Refuge,100,0,5,,,,,,N
SlimeALP_20090612,821.7000122,127,3,mesotrophic,0,0,0,0,0,recr,85,30,30,50,30,,Num of Trees within 50 ft,m,
SlimeALP_20090715,689.5999756,135,1,mesotrophic,30,0,0,0,100,,80,35,30,40,20,,Num of Trees within 50 ft,m,
SMCRN_20100525,589.2000122,90,2.25,mesotrophic,15,0,0,0,100,recr/graze,85,0,0,25,25,other veg is a grass sp.,Num of Trees within 50 ft,,
SnagCR_20090612,1670.5,260,2.900000095,mesotrophic,95,70,25,0,5,recr,95,,19,75,30,"permanent, orig.: artificial",Num of Trees within 50 ft,m,
SNPND001_20090513,2992.600098,218,2,eutrophic,50,0,0,,50,graze,50,40,19,,,lots of green algae,Num of Trees within 50 ft,,
SNPND001_20090629,586.2999878,104,1,eutrophic,0,0,0,0,0,recr/graze,20,10,17,30,30,"permanent, artificial, burm",Num of Trees within 50 ft,m,
SNPND001_20110615,852.5999756,125,2,eutrophic,90,5,0,0,0,recr/graze,95,10,25,90,60,,Num of Trees within 50 ft,ft,
SNPND001_20110809,,,2,eutrophic,0,0,0,0,0,recr/graze,100,0,3,75,75,GPS not working,Num of Trees within 50 ft,ft,
SNPND002_20090513,919.5999756,137,2,mesotrophic,0,0,0,0,0,graze,100,1,3,40,40,"looks like used to be enclosed, fence runs through pond-smaller at one point?",Num of Trees within 50 ft,m,
SNPND002_20090629,1112.300049,129,1,mesotrophic,0,0,0,0,0,recr/graze,100,0,2,40,35,"permanent, artificial, burm",Num of Trees within 50 ft,m,
SNPND002_20110615,1225.400024,145,2,eutrophic,0,0,0,0,0,recr/graze,80,0,2,100,75,,Num of Trees within 50 ft,ft,
SNPND002_20110809,,,2,eutrophic,0,0,0,0,0,recr/graze,10,10,16,75,75,GPS not working,Num of Trees within 50 ft,ft,
SNPND003_20090513,755.2999878,141,2.5,mesotrophic,0,0,0,0,0,graze,100,0,0,35,20,"Obviously man made, has inflow, burm, and drainage pipe",Num of Trees within 50 ft,m,
SNPND003_20090629,895.4000244,116,1,mesotrophic,0,0,0,0,0,recr/graze,100,0,0,40,20,"permanent, artificial, burm",Num of Trees within 50 ft,m,
SNPND006_20090513,655,175,,meso/oligotroph,,,,,,refuge/recr,,,,,,cattle excluded,Num of Trees within 50 ft,,
SNPND007_20090513,1717.800049,148,2,mesotrophic,1,100,0,0,0,recr/graze,98,0,0,45,45,"permanent, artificial, burm, modified natural, perhaps springfed",Num of Trees within 50 ft,m,
SNPND007_20090629,1456.099976,143,1,mesotrophic,0,0,0,0,0,recr/graze,75,0,0,45,45,"permanent, artificial, burm",Num of Trees within 50 ft,m,
SNPND008_20100623,1018.900024,111,2,mesotrophic,90,0,0,0,100,recr/graze,25,10,19,40,35,,Num of Trees within 50 ft,m,
SNPND014_20090513,1285,171,2,eutrophic,10,,,,,recr/graze,,,10,,,"permanent, artificial",Num of Trees within 50 ft,m,
SNPND015_20090513,694.5,122,3,mesotrophic,65,100,0,0,0,recr/graze,90,,6,30,25,"permanent, artificial, burm",Num of Trees within 50 ft,m,
SNPND015_20090629,768.5,146,1,mesotrophic,90,100,0,0,0,recr/graze,45,0,5,30,30,"permanent, artificial, burm",Num of Trees within 50 ft,m,
Soccer_20100819,6397.100098,434.5228882,2.5,mesotrophic,5,0,0,,100,suburb,100,20,50,130,80,,Num of Trees within 50 ft,m,
Split_20100611,3086.199951,337.9599915,0.5,mesotrophic,80,100,,,0,graze,60,15,4,65,50,,Num of Trees within 100 m radius,m,
Split_20100716,1921.900024,209.2147217,0.02,mesotrophic,60,90,0,0,10,graze,10,20,6,20,15,,Num of Trees within 50 ft,m,
Split_20100818,575.5999756,157.2799988,0,Site dry,0,0,0,0,0,graze,0,5,6,,,No shoreline site is dry,Num of Trees within 50 ft,m,Y
Squito_20100624,1967.099976,354.0549927,3,mesotrophic,100,5,65,,30,graze,75,15,22,80,70,,Num of Trees within 50 ft,m,
Squito_20100719,2387.100098,289.6809998,2.5,mesotrophic,100,15,40,,45,graze,65,10,23,90,60,,Num of Trees within 50 ft,m,
Squito_20100803,2440.300049,321.8688049,2.5,mesotrophic,100,10,60,,30,recr/graze,70,15,23,80,50,,Num of Trees within 50 ft,m,
Squito_20110629,2044,224,2,mesotrophic,40,20,80,,,graze,85,10,13,45,20,,Num trees within 50 m,m,
Squito_20110809,,,2,eutrophic,100,,80,,20,recr,95,2,12,,,,Num of Trees within 50 ft,,
Step_20100615,4311.100098,386.2420044,3,mesotrophic,100,0,10,,90,suburb,100,5,12,100,60,,Num of Trees within 50 ft,m,
Step_20110603,6910,518,1.799999952,mesotrophic,10,50,40,,,urban/recr,,0,12,120,35,"fertilizer? Golf course nearby, highway.",Num of Trees within 50 ft,m,
Step_20110722,4122.700195,353,1.299999952,mesotrophic,5,50,50,,,suburb,100,2,15,100,10,,Num of Trees within 50 ft,m,
Stuck_20100723,2559.399902,225.3079987,2.5,mesotrophic,100,0,100,,0,suburb,70,5,7,90,40,,Num of Trees within 50 ft,m,
SVPND002_20100526,3254.199951,244,3,mesotrophic,1,100,0,0,0,recr/graze,0,0,6,,,,Num of Trees within 50 ft,m,N
TGIF_20090515,646.5999756,142,3,mesotrophic,35,35,25,40,0,recr/graze,80,25,5,30,25,"permanent-semiperm., artificial, obvious burm",Num of Trees within 50 ft,m,
TGIF_20090714,660,100,3,mesotrophic,60,60,20,20,0,recr/graze,70,10,7,20,30,"permanent, artificial, burm",Num of Trees within 50 ft,m,
TGIF_20100611,722.5,112,2.5,mesotrophic,50,89,0,0,11,recr/graze,85,30,5,30,25,,Num of Trees within 50 ft,m,
TGIF_20100728,687.7999878,195,2.5,mesotrophic,80,65,5,30,0,recr/graze,75,10,6,25,15,,Num of Trees within 50 ft,m,
TGIF_20110523,621.5999756,98,2,mesotrophic,90,20,10,0,0,recr/graze,70,20,6,40,20,,Num of Trees within 50 ft,ft,
TGIF_20110712,765.9000244,167,2,,60,40,10,10,0,,75,10,8,75,50,,Num of Trees within 50 ft,ft,
TGIF_20120524,495.8299866,94,2,eutrophic,75,100,0,0,0,recr,60,20,20,10,10,,Num of Trees within 50 ft,m,
TGIF_20120717,554.6599731,96,2,eutrophic,,,,,,recr/graze,,20,5,35,35,some data missing,,,
TGIF_20130520,683.4000244,106,,mesotrophic,75,40,10,45,5,recr/graze,90,10,7,10,10,,Num of Trees within 50 ft,,
TGIF_20130625,472.3999939,89,2.5,,80,30,50,20,,graze,60,10,6,10,10,"STILL FULL PLENTY OF BUBO + PSRE, SOME MINOR MALIFORMATION",Num of Trees within 50 ft,,
TGIF_20140527,,74,1.799999952,Mesotrophic,75,0,20,,80,Grazing;Recreat,100,0,7,,,,,,N
TGIF_20140707,191.6999969,60,1.25,Mesotrophic,75,0,30,,70,Grazing;Recreat,40,0,3,,,,,,N
TGIF_20140729,,,,,,,,,,,,,,,,,,,
TGIF_20140805,,,,,,,,,,,,,,,,,,,
TGIF_20150624,450,120,2.5,Mesotrophic,90,95,5,,0,Grazing;Recreat,95,5,4,,,,,,N
TGIF_20150722,455.5100098,90,2.25,Mesotrophic,90,100,0,,0,Grazing;Recreat,95,5,5,,,,,,N
TGIF_20160518,619.8200073,106,2,Mesotrophic,60,90,0,,10,Grazing;Recreat,95,10,3,,,,,,N
TGIF_20160711,554.2399902,76,3,Mesotrophic,30,0,20,,80,Grazing;Recreat,90,20,9,,,,,,N
TGIF_20170516,713,102,,Mesotrophic,50,100,0,,0,Grazing;Recreat,80,0,3,,,,,,N
TGIF_20170606,541.2800293,110,3,Mesotrophic,90,50,25,,25,Grazing;Recreat,80,45,3,,,,,,N
TGIF_20170628,377,119,2.700000048,Mesotrophic,85,50,50,,0,Grazing;Recreat,98,5,5,,,,,,N
TGIF_20170718,510,109,2.700000048,Mesotrophic,90,48,3,,49,Grazing;Recreat,80,2,3,,,,,,N
TGIF_20170812,416.519989,97,2.5,Mesotrophic,90,33,33,,34,Grazing;Recreat,85,50,4,,,,,,N
TGIF_20180516,565,108,2.5,Mesotrophic,50,70,5,,25,,85,5,3,,,,,,NO
TGIF_20180625,580,103,2.75,Mesotrophic,89,33,0,,67,,85,2,3,,,,,,NO
TGIF_20190523,606,112,3.25,Mesotrophic,60,40,0,,60,,70,5,10,,,,,,FALS
TGIF_20190709,461,113,,Mesotrophic,,,,,,,,,,,,,,,FALS
TIPND001_20100629,223.5,66,0.5,mesotrophic,100,0,100,0,0,recr,0,0,25,15,15,open water: 100% typha,Num of Trees within 50 ft,m,N
TIPND002_20100629,177.8000031,55,2,mesotrophic,100,0,100,0,0,recr,20,25,75,15,15,"open water: 80% typha, algae, and floating vegetation",Num of Trees within 50 ft,m,
TOADGCP_20100527,473.1700134,,0.699999988,mesotrophic,100,0,90,0,10,recr/graze,100,0,4,20,12,,Num of Trees within 50 ft,m,
TOADGCP_20100715,65.5,42,0.100000001,mesotrophic,0,0,0,0,0,recr/graze,0,0,6,10,5,open water: 100% mud,Num of Trees within 50 ft,m,N
TOADGCP_20180530,201,70,0.25,Mesotrophic,90,100,0,,0,,85,0,0,,,,,,NO
TRCNG_20100525,336.7000122,71,,mesotrophic,0,0,0,0,0,recr/graze,100,0,5,35,20,,Num of Trees within 50 ft,m,
Trinch1_20100813,105.5,70.09999847,0.5,mesotrophic,100,10,0,,90,refuge,80,0,1,30,20,,Num of Trees within 50 ft,m,
Trinch2_20100813,826.2000122,103.0199966,3,mesotrophic,100,0,10,,90,refuge,100,30,50,40,40,,Num of Trees within 50 ft,m,
Trinch3_20100813,1118.699951,121.0100021,2.5,mesotrophic,100,5,0,,95,refuge,100,0,12,40,40,,Num of Trees within 50 ft,m,
Trinch4_20100813,3111.199951,225.3081665,2.5,mesotrophic,100,0,10,,90,refuge,100,5,13,60,40,,Num of Trees within 50 ft,m,
Trinch5_20100813,4225.799805,321.8688049,3,mesotrophic,100,15,0,,85,refuge,100,3,2,100,50,,Num of Trees within 50 ft,m,
Trinch6_20100813,2737,402.3359985,1.5,mesotrophic,100,0,15,,85,refuge,40,5,1,140,50,,Num of Trees within 50 ft,m,
TROPA_20070705,,,,mesotrophic,,0,0,0,,suburb,,,150,38,23,,,m,
TroutTNC_20100630,2943.800049,280,5,mesotrophic,95,100,0,0,0,refuge,85,10,19,90,25,,Num of Trees within 50 ft,m,
TroutTNC_20100713,2637.300049,266,5,eutrophic,95,100,0,0,0,refuge,80,10,26,70,30,"open water: 10% juncus, 10% floating vegetation",Num of Trees within 50 ft,m,
TuleHC_20090528,2203.199951,213,2,eutrophic,95,100,0,0,0,Recr,15,15,16,55,35,"permanent, artificial, modified-burm",Num of Trees within 50 ft,m,
TurbGCP_20090522,153.5,81,0.5,???,30,100,0,0,0,,,,3,18,10,"temporary, artificial",Num of Trees within 50 ft,m,
turtle1_20100819,769,386.2425537,2,mesotrophic,10,0,0,,100,suburb,100,15,50,100,90,,Num of Trees within 50 ft,m,
turtle2_20100819,799.5,193.1212769,3,mesotrophic,100,0,60,,40,suburb,90,5,11,60,20,,Num of Trees within 50 ft,m,
UCTBOR_20090526,610.7999878,96,2,mesotrophic,90,0,90,0,0,graze/refuge,85,15,5,20,15,,Num of Trees within 50 ft,,
UCTBOR_20100610,823.7999878,103,4,mesotrophic,100,100,0,0,0,refuge,92,15,8,35,25,,Num of Trees within 50 ft,m,
UCTBOR_20100712,523.2999878,83,2.5,mesotrophic,100,100,0,0,0,refuge,80,3,6,50,45,"open water: 10% juncus, 5% typha, 5% floating vegetation",Num of Trees within 50 ft,m,
UCTBOR_20110621,659.2999878,105,2,mesotrophic,100,10,5,0,5,refuge,80,50,3,75,40,,Num of Trees within 50 ft,ft,
UCTBOR_20110814,,,2,eutrophic,100,100,0,0,0,refuge,0,0,7,50,50,GPS not working,Num of Trees within 50 ft,ft,N
UCTBOR_20130508,739.7999878,101,,Mesotrophic,100,100,,,,Refuge,90,,9,30,30,,Num of Trees within 50 ft,ft,
UCTBOR_20150608,586.7999878,100,2.200000048,Mesotrophic,95,90,5,,5,Refuge,50,5,3,,,,,,N
UCTBOR_20150813,461.5599976,86,1.5,Mesotrophic,90,90,10,,0,Refuge,50,5,8,,,,,,N
UCTBOR_20160526,917.0900269,125,6,Eutrophic,90,95,5,,0,Recreation,90,0,4,,,,,,N
UCTBOR_20170601,650,110,2.5,Mesotrophic,100,97,3,,0,Refuge,95,0,3,,,,,,N
UCTBOR_20170802,540,97,2,Mesotrophic,95,100,0,,0,Refuge,100,0,2,,,,,,N
UCTBOR_20180620,592,122,2.5,Mesotrophic,100,100,0,,0,,95,30,7,,,,,,NO
UCTBOR_20180712,546,110,2.25,Mesotrophic,95,100,0,,0,,100,5,2,,,,,,NO
UCTBOR_20190513,632,123,2.599999905,Mesotrophic,100,90,0,,10,,98,20,8,,,,,,FALS
UCTBOR_20190722,582,109,2,Mesotrophic,95,100,0,,0,,100,2,2,,,,,,FALS
UGTNC_20100630,185.3999939,68,2,eutrophic,30,100,0,0,0,refuge,80,1,3,20,15,"other 20% of open water = 15 juncus, 5 float veg",Num of Trees within 50 ft,m,
ULTNC_20100630,9168.900391,365,5,mesotrophic,90,100,0,0,0,refuge,90,15,20,120,40,"large pond (almost a lake), used to have mosquitofish but has been drained 2x",Num of Trees within 50 ft,m,
ULTNC_20100713,11911,584,5,mesotrophic,95,100,0,0,0,refuge,95,5,27,140,40,"open water: 3% juncus, 2% floating vegetation",Num of Trees within 50 ft,m,
UPSTRM_20100616,2088.600098,228,3,mesotrophic,98,100,0,0,0,refuge,95,8,65,80,20,open water: 5% juncus,Num of Trees within 50 ft,m,
VPPND001_20090525,544.7999878,81,1.5,Mesotrophic,5,0,3,,2,Graze,0,0,2,20,15,"%EV = 10%, mosquito fern covers 100% of pond",Num of Trees within 50 ft,m,N
VPPND001_20100615,978.5,124,1.5,eutrophic,10,100,0,0,0,graze,5,0,2,40,25,,Num of Trees within 50 ft,m,
VPPND001_20100803,594.7000122,85,1.75,mesotrophic,74,72,5,0,0,graze,0,0,2,30,30,,Num of Trees within 50 ft,m,N
VPPND001_20130611,435.2999878,80,1.299999952,eutrophic,15,100,,,,graze,80,0,2,20,20,,Num of Trees within 50 ft,m,
VPPND001_20130801,109.5999985,51,1,eutrophic,8,100,,,,graze,2,0,2,,,,Num of Trees within 50 ft,,
VPPND001_20140529,,80,0.75,Mesotrophic,5,0,100,,0,Grazing,95,0,2,,,,,,N
VPPND001_20140724,43.29999924,26,0.100000001,Eutrophic,0,,,,,Grazing,95,0,1,,,,,,N
VPPND001_20150528,720.4000244,111,1,Eutrophic,25,25,25,,50,Grazing,95,0,2,,,,,,N
VPPND001_20150805,279.6900024,68,0.600000024,Eutrophic,5,10,90,,0,Grazing,65,0,2,,,,,,N
VPPND001_20160725,613.7199707,126,1,Eutrophic,15,100,0,,0,Grazing,50,0,1,,,,,,N
VPPND001_20170531,514.4299927,120,1.100000024,Mesotrophic,10,0,100,,0,Grazing;Recreat,40,0,2,,,,,,N
VPPND001_20170711,792.9199829,179,1.200000048,Eutrophic,10,0,100,,0,Grazing;Recreat,15,0,2,,,,,,N
VPPND001_20180529,656,127,1,Mesotrophic,50,20,0,,80,,20,0,2,,,,,,NO
VPPND001_20180627,378,90,1,Mesotrophic,5,0,50,,50,,50,0,1,,,,,,NO
VPPND001_20190603,750,182,0.75,Eutrophic,7,5,5,,90,,30,0,3,,,,,,FALS
VPPND001_20190625,724,125,0.75,Eutrophic,30,0,0,,100,,80,0,1,,,,,,FALS
VPPND003_20100615,417.6000061,78,1.25,eutrophic,0,0,0,0,0,graze,100,15,15,20,20,,Num of Trees within 50 ft,m,
VPPND003_20100803,251.3000031,81,0.699999988,eutrophic,0,0,0,0,0,graze,100,15,15,20,12,,Num of Trees within 50 ft,m,
VPPND004_20090525,419.1000061,94,2,eutrophic,0,0,0,0,0,graze,95,10,16,30,25,,Num of Trees within 50 ft,,
VPPND004_20100615,1020.900024,137,2,mesotrophic,0,0,0,0,0,graze,100,20,13,45,25,,Num of Trees within 50 ft,m,
VPPND004_20100803,454.7000122,108,2,mesotrophic,0,0,0,0,0,graze,100,25,14,40,15,,Num of Trees within 50 ft,m,
VPPND004_20130611,825.2999878,114,,dystrophic,0,,,,,graze,100,20,20,30,20,"no vegetation along shore, dystrophic,Tato",Num of Trees within 50 ft,m,
VPPND004_20130801,549.9000244,94,,eutrophic,0,,,,,graze,100,15,15,30,30,,Num of Trees within 50 ft,,
VPPND004_20140529,,84,1.25,Mesotrophic,65,0,0,,100,Grazing,100,15,12,,,,,,N
VPPND004_20140724,37.29999924,69,1.100000024,Eutrophic,0,,,,,Grazing,100,5,7,,,,,,N
VPPND004_20150528,601.5,105,2,Eutrophic,0,,,,,Grazing,100,30,16,,,,,,N
VPPND004_20150805,534.3800049,99,2.5,Eutrophic,0,,,,,Grazing,100,10,11,,,,,,N
VPPND004_20160614,,,,,,,,,,,,,,,,,,,
VPPND004_20160725,429.1099854,106,2.5,Mesotrophic,0,,,,,Grazing;Recreat,100,15,9,,,,,,N
VPPND004_20170531,1072,181,1.75,Mesotrophic,0,,,,,Grazing;Recreat,100,20,7,,,,,,N
VPPND004_20170711,,132,2,Eutrophic,0,,,,,Grazing,100,15,4,,,,,,N
VPPND004_20180529,657,127,2,Mesotrophic,5,0,0,,100,,99,15,7,,,,,,NO
VPPND004_20180627,490,173,1.75,Mesotrophic,0,0,0,,0,,100,10,3,,,,,,NO
VPPND004_20190603,964,136,2.25,Mesotrophic,60,0,0,,100,,99,5,6,,,,,,FALS
VPPND004_20190625,694,135,1.75,Mesotrophic,20,0,0,,100,,100,10,5,,,,,,FALS
VPPND005_20100615,342.1000061,106,0.25,eutrophic,100,5,0,0,95,graze,80,0,8,30,20,,Num of Trees within 50 ft,m,
VPPND005_20100803,564.2000122,87,0.300000012,eutrophic,10,0,0,0,100,graze,80,0,15,30,20,,Num of Trees within 50 ft,m,
VPPND005_20130611,290.7000122,67,1,eutrophic,100,10,,,90,graze,70,0,7,7,7,,Num of Trees within 50 ft,,
VPPND005_20130801,519.5999756,118,1.200000048,mesotrophic,100,,,,100,graze,,,20,30,30,,Num of Trees within 50 ft,m,
VPPND005_20140529,,62,0.25,Mesotrophic,100,0,10,,90,Grazing,70,0,6,,,,,,N
VPPND005_20140724,333,62,0.5,Eutrophic,100,5,0,,95,Grazing,10,0,6,,,,,,N
VPPND005_20150528,308.3999939,65,0.25,Eutrophic,33,75,0,,25,Grazing,0,0,15,,,,,,N
VPPND005_20150805,293.2999878,84,0.330000013,Eutrophic,100,50,0,,50,Refuge,0,0,20,,,,,,N
VPPND005_20160614,258.7600098,110,1,Eutrophic,100,0,0,,100,Grazing;Recreat,0,0,6,,,,,,N
VPPND005_20160725,364.6600037,87,0.25,Eutrophic,100,0,70,,30,Grazing;Recreat,80,90,26,,,,,,N
VPPND005_20170531,511,92,0.200000003,Eutrophic,100,0,0,,100,Grazing;Recreat,,40,4,,,,,,N
VPPND005_20170711,512.0499878,99,0.5,Eutrophic,100,20,0,,80,Grazing;Recreat,10,50,10,,,,,,N
VPPND005_20180529,358,101,0.400000006,Mesotrophic,85,0,0,,100,,60,0,5,,,,,,NO
VPPND005_20180627,448,75,0.5,Mesotrophic,5,0,0,,100,,70,0,11,,,,,,NO
VPPND005_20190603,609,99,0.25,Mesotrophic,100,10,0,,90,,1,0,10,,,,,,FALS
VPPND005_20190625,317,86,0.5,Eutrophic,70,10,0,,90,,10,,12,,,,,,FALS
VPPND006_20090525,881.5,120,1.5,mesotrophic,35,95,0,,5,graze,90,0,0,20,20,Vargas Plateau closed to public. Grazing observed. Exclosure fence inside pond.,Num of Trees within 50 ft,m,
VPPND006_20090803,,,2,mesotrophic,30,100,0,0,0,graze,30,0,0,30,20,circular fence in middle of pond excluding the center 50% of the pond,Num of Trees within 50 ft,m,
VPPND006_20100615,939.5999756,110,1.5,mesotrophic,100,75,0,0,25,graze,20,0,0,60,20,"open water: 20% juncus, 60% floating vegetation",Num of Trees within 50 ft,m,
VPPND006_20100803,782.0999756,102,1.5,mesotrophic,75,100,0,0,0,graze,0,0,0,40,20,,Num of Trees within 50 ft,m,N
VPPND006_20110602,950.4000244,124,2,mesotrophic,100,10,0,,60,graze,30,0,0,50,20,lots of red floating vegetation,Num of Trees within 50 ft,ft,
VPPND006_20110728,851.2999878,112,2,mesotrophic,100,50,0,0,50,graze,25,0,0,75,75,,Num of Trees within 50 ft,ft,
VPPND006_20120528,781.0999756,105,1.5,eutrophic,65,80,0,0,20,graze,55,0,0,20,20,,Num of Trees within 50 ft,m,
VPPND006_20120721,652.2800293,96,1.5,eutrophic,50,100,0,0,0,graze,5,0,0,25,25,,,,
VPPND006_20130611,631.5999756,105,,,65,10,,,90,graze,40,0,0,16,16,,Num of Trees within 50 ft,m,
VPPND006_20130801,269.2000122,64,0.5,mesotrophic,50,,,,100,graze,12,0,0,,,,Num of Trees within 50 ft,,
VPPND006_20140529,,36,0.100000001,Eutrophic,0,,,,,Grazing,0,0,0,,,,,,N
VPPND006_20140604,0,0,0,Mesotrophic,0,,,,,Grazing,0,0,0,,,,,,Y
VPPND006_20150528,605.0999756,90,1,Mesotrophic,95,70,0,,30,Grazing,20,0,0,,,,,,N
VPPND006_20150601,,,,Eutrophic,95,0,50,,50,Grazing;Refuge,5,0,0,,,,,,N
VPPND006_20150805,203.3999939,65,0.5,Mesotrophic,100,0,0,,100,Refuge,10,0,0,,,,,,N
VPPND006_20160614,818.6699829,135,3,Mesotrophic,100,25,0,,75,Grazing;Recreat,55,0,0,,,,,,N
VPPND006_20160725,,,,,,,,,,,,,,,,,,,
VPPND006_20170531,995.7000122,146,1.100000024,Mesotrophic,95,33,0,,67,Grazing;Refuge,25,0,0,,,,,,N
VPPND006_20170711,986.4000244,156,1.399999976,Mesotrophic,80,0,0,,100,Grazing;Recreat,45,0,0,,,,,,N
VPPND006_20180529,989,121,1.25,Mesotrophic,90,10,0,,90,,35,0,0,,,,,,NO
VPPND006_20180627,776,112,1,Mesotrophic,30,0,0,,100,,15,0,0,,,,,,NO
VPPND006_20190603,889,89,0.75,Mesotrophic,80,10,0,,90,,60,0,0,,,,,,FALS
VPPND006_20190625,834,127,1,Mesotrophic,66,0,0,,100,,25,0,0,,,,,,FALS
WA-BERRY_20170822,,,,,,,,,,,,,,,,,,,
WA-COTON_19990728,,,,eutrophic,,,,,,ag,,,,150,12,"85% emergent veg., 50%mud, 50%detritus; school",,ft,
WA-COTON_20100725,,,1,mesotrophic,100,5,95,,,other,5,5,5,120,3,school,Num of Trees in 100 m radius,m,
WA-EAST_20100728,,,0.610000014,,100,95,,5,,recr,3,15,150,10,5,,Num of Trees within 50 ft,m,
WA-MARYS_20100726,,,0.5,eutrophic,100,10,50,,40,other,5,5,15,20,15,"other veg=scarpa (?), Other land use= runoff",Num of Trees within 50 ft,m,
WA-MILOW_20100727,,,2,mesotrophic,100,80,5,,15,recr,70,10,300,100,75,Forest. Other veg=grass; Class: Pond/lake; Origin: Natural/Artificial,Num of Trees within 50 ft,m,
WA-ROUND_19990727,,,1.5,,,,,,,recr,,,,250,250,"60% emergent veg, sedge and lily forest lined shore",,ft,
WA-ROUND_20100725,,,3,mesotrophic,97,,,,100,recr,,,300,,,,Num of Trees within 50 ft,,
WA-SAMER_19990731,,,3.299999952,eutrophic,100,,,,,Grassland,,,,450,175,"Spring Fed, 45% veg emergent, 100% submergent, 99% mud, 1% cobble, photo13 roll7",,ft,
WA-SAMER_20100729,,,1,eutrophic,100,,50,35,15,graze,75,0,30,120,30,15 % veg is sedge,Num of Trees in 100 m radius,m,
WASHGCP_20100621,286.2999878,56,2,mesotrophic,10,100,0,0,0,recr/graze,90,45,5,20,13,,Num of Trees within 50 ft,m,
WASHGCP_20100714,221.5,61,0.75,mesotrophic,30,100,0,0,0,recr/graze,90,40,4,25,10,open water: 10% juncus,Num of Trees within 50 ft,m,
WASHGCP_20110606,155.1999969,57,1,mesotrophic,50,10,0,0,0,recr/graze,90,75,2,,,,Num of Trees within 50 ft,,
WASHGCP_20110726,184,45,0.25,mesotrophic,0,0,0,0,0,recr/graze,100,95,6,20,25,water greatly receeded,Num of Trees within 50 ft,ft,
WASHGCP_20140520,,36,0.300000012,Mesotrophic,0,,,,,Grazing;Recreat,100,5,7,,,,,,N
WASHGCP_20140710,0,0,0,Mesotrophic,0,,,,,Grazing;Recreat,0,0,5,,,,,,Y
WASHGCP_20150622,85.09999847,42,0.25,Eutrophic,0,,,,,Grazing;Recreat,100,40,3,,,,,,N
WASHGCP_20150723,0,0,0,Mesotrophic,0,,,,,Grazing;Recreat,0,0,3,,,,,,Y
WASHGCP_20160606,106.0100021,88,2,Eutrophic,5,100,0,,0,Grazing;Recreat,100,40,3,,,,,,N
WASHGCP_20160714,98.19300079,44,0.25,Mesotrophic,0,,,,,Grazing;Recreat,100,20,3,,,,,,N
WASHGCP_20170525,412,69,1.25,Mesotrophic,40,100,0,,0,Grazing;Recreat,100,40,5,,,,,,N
WASHGCP_20170712,127,92,0.5,Mesotrophic,5,100,0,,0,Grazing;Recreat,100,0,4,,,,,,N
WASHGCP_20180515,176,85,1,Mesotrophic,10,0,100,,0,,100,35,3,,,,,,NO
WASHGCP_20180620,29,35,0.5,Mesotrophic,0,0,0,,0,,100,30,2,,,,,,NO
WASHGCP_20190515,214,67,1.100000024,Mesotrophic,20,50,0,,50,,95,30,6,,,,,,FALS
WASHGCP_20190718,81,44,0.5,Mesotrophic,0,0,0,,0,,100,35,3,,,,,,FALS
WA-SILVC_20100730,,,30,mesotrophic,97,,80,20,,other,95,20,300,30,30,Land Usage: Private,Num of Trees within 50 ft,m,
WA-STEBR_20100727,,,4,mesotrophic,90,20,15,,65,recr,85,10,300,120,60,"Land Use= nat forest, forested reservoir",Num of Trees within 50 ft,,
WA-SWAMP_20170815,,,,,,,,,,,,,,,,,,,
WA-WEST_20100728,,,1,eutrophic,85,,0,90,,recr,95,15,100,25,10,"much drier, lots of pond dry",Num of Trees within 50 ft,m,Y
